playlist_name,playlist_id,song_title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Scenic Route,37i9dQZF1DX1adpUbAHocs,Until You,AHI,0.722,0.484,9,-10.175,1,0.0611,0.904,3.42e-06,0.108,0.44,139.88,audio_features,7iH6cflAGYwR82sNMZiGuq,spotify:track:7iH6cflAGYwR82sNMZiGuq,https://api.spotify.com/v1/tracks/7iH6cflAGYwR82sNMZiGuq,https://api.spotify.com/v1/audio-analysis/7iH6cflAGYwR82sNMZiGuq,198653,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Ol' Sweet Day,AHI,0.393,0.558,3,-9.429,1,0.0475,0.603,4.85e-05,0.108,0.336,112.64,audio_features,3wXHHCV4A7KsoTlHZWVZPd,spotify:track:3wXHHCV4A7KsoTlHZWVZPd,https://api.spotify.com/v1/tracks/3wXHHCV4A7KsoTlHZWVZPd,https://api.spotify.com/v1/audio-analysis/3wXHHCV4A7KsoTlHZWVZPd,178053,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Full Circle,AHI,0.298,0.324,6,-9.436,1,0.0312,0.756,2.03e-05,0.107,0.0628,179.426,audio_features,2DtYtc9nMEdyjtJsT1ARqt,spotify:track:2DtYtc9nMEdyjtJsT1ARqt,https://api.spotify.com/v1/tracks/2DtYtc9nMEdyjtJsT1ARqt,https://api.spotify.com/v1/audio-analysis/2DtYtc9nMEdyjtJsT1ARqt,234733,3
Scenic Route,37i9dQZF1DX1adpUbAHocs,Danger,AHI,0.594,0.592,11,-8.136,0,0.0454,0.369,0.0,0.13,0.523,100.214,audio_features,5KzwHKqX7NZXgO54FjgRpp,spotify:track:5KzwHKqX7NZXgO54FjgRpp,https://api.spotify.com/v1/tracks/5KzwHKqX7NZXgO54FjgRpp,https://api.spotify.com/v1/audio-analysis/5KzwHKqX7NZXgO54FjgRpp,205360,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Until You,AHI,0.722,0.484,9,-10.175,1,0.0611,0.904,3.42e-06,0.108,0.44,139.88,audio_features,6ik18Wyrj1cnmY11KTL3N1,spotify:track:6ik18Wyrj1cnmY11KTL3N1,https://api.spotify.com/v1/tracks/6ik18Wyrj1cnmY11KTL3N1,https://api.spotify.com/v1/audio-analysis/6ik18Wyrj1cnmY11KTL3N1,198653,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Danger,AHI,0.594,0.592,11,-8.136,0,0.0454,0.369,0.0,0.13,0.523,100.214,audio_features,4Fy2cDn5ULDvWSBtZ4uEFd,spotify:track:4Fy2cDn5ULDvWSBtZ4uEFd,https://api.spotify.com/v1/tracks/4Fy2cDn5ULDvWSBtZ4uEFd,https://api.spotify.com/v1/audio-analysis/4Fy2cDn5ULDvWSBtZ4uEFd,205360,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Made It Home,AHI,0.433,0.453,8,-8.405,1,0.0269,0.797,0.0,0.107,0.239,107.994,audio_features,1Wz2Cy5cDNOKgExGdmejjI,spotify:track:1Wz2Cy5cDNOKgExGdmejjI,https://api.spotify.com/v1/tracks/1Wz2Cy5cDNOKgExGdmejjI,https://api.spotify.com/v1/audio-analysis/1Wz2Cy5cDNOKgExGdmejjI,231667,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Breakin' Ground,AHI,0.642,0.688,10,-6.38,1,0.0292,0.319,0.0,0.119,0.874,98.06,audio_features,2yi1jPkYB2WVdC2z9uNxyG,spotify:track:2yi1jPkYB2WVdC2z9uNxyG,https://api.spotify.com/v1/tracks/2yi1jPkYB2WVdC2z9uNxyG,https://api.spotify.com/v1/audio-analysis/2yi1jPkYB2WVdC2z9uNxyG,184040,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Say It to Me,AHI,0.344,0.432,2,-7.942,1,0.0334,0.782,2.62e-06,0.106,0.222,115.462,audio_features,2IOUikbbBG14PykQuM2iKy,spotify:track:2IOUikbbBG14PykQuM2iKy,https://api.spotify.com/v1/tracks/2IOUikbbBG14PykQuM2iKy,https://api.spotify.com/v1/audio-analysis/2IOUikbbBG14PykQuM2iKy,195040,1
Scenic Route,37i9dQZF1DX1adpUbAHocs,How to Love,Ahimsa,0.827,0.587,8,-10.298,0,0.122,0.125,0.0,0.106,0.106,112.046,audio_features,2DmJMFI58al0QyNmZvWOZL,spotify:track:2DmJMFI58al0QyNmZvWOZL,https://api.spotify.com/v1/tracks/2DmJMFI58al0QyNmZvWOZL,https://api.spotify.com/v1/audio-analysis/2DmJMFI58al0QyNmZvWOZL,188571,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,What Am I Here For,Jade Bird,0.399,0.068,7,-13.269,1,0.0416,0.951,0.00271,0.111,0.101,131.199,audio_features,6CWMlAZzYIF50NT2nsX3iC,spotify:track:6CWMlAZzYIF50NT2nsX3iC,https://api.spotify.com/v1/tracks/6CWMlAZzYIF50NT2nsX3iC,https://api.spotify.com/v1/audio-analysis/6CWMlAZzYIF50NT2nsX3iC,283696,3
Scenic Route,37i9dQZF1DX1adpUbAHocs,Headstart,Jade Bird,0.536,0.704,10,-7.612,1,0.0417,0.0932,0.0,0.227,0.702,103.134,audio_features,4hvogg26QxhiwZejv9nNae,spotify:track:4hvogg26QxhiwZejv9nNae,https://api.spotify.com/v1/tracks/4hvogg26QxhiwZejv9nNae,https://api.spotify.com/v1/audio-analysis/4hvogg26QxhiwZejv9nNae,142819,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Lottery,Jade Bird,0.609,0.584,2,-4.38,1,0.0359,0.0861,0.0,0.102,0.622,105.026,audio_features,5F3QLG5Vnc1kT02PM9Mk37,spotify:track:5F3QLG5Vnc1kT02PM9Mk37,https://api.spotify.com/v1/tracks/5F3QLG5Vnc1kT02PM9Mk37,https://api.spotify.com/v1/audio-analysis/5F3QLG5Vnc1kT02PM9Mk37,151907,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Uh Huh,Jade Bird,0.584,0.81,11,-3.092,1,0.0406,0.0188,0.0,0.313,0.57,119.859,audio_features,3ZAJJoHHCVGLIoScl26Hf4,spotify:track:3ZAJJoHHCVGLIoScl26Hf4,https://api.spotify.com/v1/tracks/3ZAJJoHHCVGLIoScl26Hf4,https://api.spotify.com/v1/audio-analysis/3ZAJJoHHCVGLIoScl26Hf4,142444,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Focus Waves,Jaded Birds,0.195,0.26,0,-35.439,0,0.118,0.974,0.987,0.112,0.0177,72.91,audio_features,3x0EoMEp16dyEcraUR1beL,spotify:track:3x0EoMEp16dyEcraUR1beL,https://api.spotify.com/v1/tracks/3x0EoMEp16dyEcraUR1beL,https://api.spotify.com/v1/audio-analysis/3x0EoMEp16dyEcraUR1beL,144472,3
Scenic Route,37i9dQZF1DX1adpUbAHocs,Does Anybody Know,Jade Bird,0.778,0.145,10,-11.95,0,0.0503,0.892,4.4e-06,0.126,0.24,109.071,audio_features,6E7MY8plyVrd0RWUDl63Kn,spotify:track:6E7MY8plyVrd0RWUDl63Kn,https://api.spotify.com/v1/tracks/6E7MY8plyVrd0RWUDl63Kn,https://api.spotify.com/v1/audio-analysis/6E7MY8plyVrd0RWUDl63Kn,207936,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Now is the Time,Jade Bird,0.532,0.844,7,-6.445,1,0.0398,0.00757,6.19e-06,0.173,0.661,109.966,audio_features,5ddrYyHEHIwXeeELXkgEel,spotify:track:5ddrYyHEHIwXeeELXkgEel,https://api.spotify.com/v1/tracks/5ddrYyHEHIwXeeELXkgEel,https://api.spotify.com/v1/audio-analysis/5ddrYyHEHIwXeeELXkgEel,215493,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Something American,Jade Bird,0.378,0.377,7,-6.513,1,0.038,0.789,0.0,0.101,0.267,158.443,audio_features,3UATWsUyES5Nkcqo22NUG5,spotify:track:3UATWsUyES5Nkcqo22NUG5,https://api.spotify.com/v1/tracks/3UATWsUyES5Nkcqo22NUG5,https://api.spotify.com/v1/audio-analysis/3UATWsUyES5Nkcqo22NUG5,182828,3
Scenic Route,37i9dQZF1DX1adpUbAHocs,Cathedral,Jade Bird,0.425,0.582,8,-6.309,1,0.119,0.709,0.0,0.121,0.39,94.629,audio_features,0wDd6J3mQ3vApoSKM1Iu2m,spotify:track:0wDd6J3mQ3vApoSKM1Iu2m,https://api.spotify.com/v1/tracks/0wDd6J3mQ3vApoSKM1Iu2m,https://api.spotify.com/v1/audio-analysis/0wDd6J3mQ3vApoSKM1Iu2m,170391,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Headstart,Jade Bird,0.536,0.704,10,-7.612,1,0.0417,0.0932,0.0,0.227,0.702,103.134,audio_features,5bx0yP93Yz3Qe6PLWnKlt7,spotify:track:5bx0yP93Yz3Qe6PLWnKlt7,https://api.spotify.com/v1/tracks/5bx0yP93Yz3Qe6PLWnKlt7,https://api.spotify.com/v1/audio-analysis/5bx0yP93Yz3Qe6PLWnKlt7,142819,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Infinity,Jaymes Young,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,audio_features,1SOClUWhOi8vHZYMz3GluK,spotify:track:1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/tracks/1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/audio-analysis/1SOClUWhOi8vHZYMz3GluK,237720,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Feel Something,Jaymes Young,0.61,0.59,11,-7.325,0,0.0362,0.694,2.32e-06,0.15,0.352,137.838,audio_features,0vMI3AJPQMjytAu8XMWr65,spotify:track:0vMI3AJPQMjytAu8XMWr65,https://api.spotify.com/v1/tracks/0vMI3AJPQMjytAu8XMWr65,https://api.spotify.com/v1/audio-analysis/0vMI3AJPQMjytAu8XMWr65,217400,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,I'll Be Good,Jaymes Young,0.389,0.277,7,-10.757,1,0.0323,0.698,0.0,0.0966,0.125,89.32,audio_features,4JuJZzGcswQszYiKJSnC6i,spotify:track:4JuJZzGcswQszYiKJSnC6i,https://api.spotify.com/v1/tracks/4JuJZzGcswQszYiKJSnC6i,https://api.spotify.com/v1/audio-analysis/4JuJZzGcswQszYiKJSnC6i,247347,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,B.T.W (feat. Jay Park) - Prod. Cha Cha Malone,JAY B,0.862,0.729,0,-4.66,1,0.0488,0.097,1.47e-06,0.115,0.851,139.959,audio_features,4f3wldin8UmItfSJKK5BF2,spotify:track:4f3wldin8UmItfSJKK5BF2,https://api.spotify.com/v1/tracks/4f3wldin8UmItfSJKK5BF2,https://api.spotify.com/v1/audio-analysis/4f3wldin8UmItfSJKK5BF2,192586,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Tenderness,Jay Som,0.543,0.498,9,-10.152,1,0.0678,0.692,0.433,0.078,0.815,113.394,audio_features,2HsKkeVWys5Ts20z3e5lT0,spotify:track:2HsKkeVWys5Ts20z3e5lT0,https://api.spotify.com/v1/tracks/2HsKkeVWys5Ts20z3e5lT0,https://api.spotify.com/v1/audio-analysis/2HsKkeVWys5Ts20z3e5lT0,241097,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Stone,Jaymes Young,0.565,0.255,7,-12.151,1,0.0322,0.792,2.07e-06,0.0986,0.121,110.015,audio_features,1ezFtClxTMcS2AotqjTZX5,spotify:track:1ezFtClxTMcS2AotqjTZX5,https://api.spotify.com/v1/tracks/1ezFtClxTMcS2AotqjTZX5,https://api.spotify.com/v1/audio-analysis/1ezFtClxTMcS2AotqjTZX5,216573,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,I Think You're Alright,Jay Som,0.555,0.473,2,-7.969,1,0.0278,0.00249,0.175,0.626,0.413,140.089,audio_features,1roLXqPmeU4zdQyfuwqPJR,spotify:track:1roLXqPmeU4zdQyfuwqPJR,https://api.spotify.com/v1/tracks/1roLXqPmeU4zdQyfuwqPJR,https://api.spotify.com/v1/audio-analysis/1roLXqPmeU4zdQyfuwqPJR,226286,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,There Is Something on Your Mind,Big Jay McNeely,0.463,0.309,3,-8.701,0,0.12,0.8,1.18e-05,0.201,0.506,52.138,audio_features,2zBY88nji53AVJ2kczRvBO,spotify:track:2zBY88nji53AVJ2kczRvBO,https://api.spotify.com/v1/tracks/2zBY88nji53AVJ2kczRvBO,https://api.spotify.com/v1/audio-analysis/2zBY88nji53AVJ2kczRvBO,202467,3
Scenic Route,37i9dQZF1DX1adpUbAHocs,Say Something (Club Mix),Jay Pryor,0.623,0.899,1,-6.136,1,0.0389,0.0182,0.288,0.148,0.2,123.001,audio_features,1z583dMOXZQ9mkOBgUzZVP,spotify:track:1z583dMOXZQ9mkOBgUzZVP,https://api.spotify.com/v1/tracks/1z583dMOXZQ9mkOBgUzZVP,https://api.spotify.com/v1/audio-analysis/1z583dMOXZQ9mkOBgUzZVP,218780,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Somewhereinamerica,JAY-Z,0.737,0.705,2,-6.284,1,0.2,0.0474,0.0,0.437,0.35,85.993,audio_features,35NjCsajdnNuD3EA2HYplH,spotify:track:35NjCsajdnNuD3EA2HYplH,https://api.spotify.com/v1/tracks/35NjCsajdnNuD3EA2HYplH,https://api.spotify.com/v1/audio-analysis/35NjCsajdnNuD3EA2HYplH,148040,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Santa Ana Winds,Waylon Payne,0.557,0.433,7,-9.104,1,0.0289,0.486,0.0115,0.0972,0.612,124.772,audio_features,4gOfeoHv1858gkHlITsr3Q,spotify:track:4gOfeoHv1858gkHlITsr3Q,https://api.spotify.com/v1/tracks/4gOfeoHv1858gkHlITsr3Q,https://api.spotify.com/v1/audio-analysis/4gOfeoHv1858gkHlITsr3Q,256353,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,7:28,Waylon Payne,0.578,0.486,4,-8.994,1,0.0404,0.059,0.000309,0.0765,0.503,147.078,audio_features,4vN75DSxzy9YPrYkd4gorU,spotify:track:4vN75DSxzy9YPrYkd4gorU,https://api.spotify.com/v1/tracks/4vN75DSxzy9YPrYkd4gorU,https://api.spotify.com/v1/audio-analysis/4vN75DSxzy9YPrYkd4gorU,242896,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Sins of the Father,Waylon Payne,0.444,0.655,0,-7.125,1,0.0572,0.564,0.0,0.315,0.785,153.053,audio_features,4w3796BAHpTL9g09Pgmp5O,spotify:track:4w3796BAHpTL9g09Pgmp5O,https://api.spotify.com/v1/tracks/4w3796BAHpTL9g09Pgmp5O,https://api.spotify.com/v1/audio-analysis/4w3796BAHpTL9g09Pgmp5O,184862,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Lewis Boogie,Waylon Malloy Payne,0.453,0.855,0,-7.141,1,0.12,0.238,0.000624,0.137,0.665,169.058,audio_features,5tUtr3x7xoCKsUR5gxcoA2,spotify:track:5tUtr3x7xoCKsUR5gxcoA2,https://api.spotify.com/v1/tracks/5tUtr3x7xoCKsUR5gxcoA2,https://api.spotify.com/v1/audio-analysis/5tUtr3x7xoCKsUR5gxcoA2,121733,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,All the Trouble,Waylon Payne,0.472,0.536,11,-8.553,1,0.0575,0.121,2.78e-05,0.0979,0.347,166.981,audio_features,5M2ryo2mVZzHGJVh0uMtAZ,spotify:track:5M2ryo2mVZzHGJVh0uMtAZ,https://api.spotify.com/v1/tracks/5M2ryo2mVZzHGJVh0uMtAZ,https://api.spotify.com/v1/audio-analysis/5M2ryo2mVZzHGJVh0uMtAZ,266359,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Back From the Grave,Waylon Payne,0.596,0.567,9,-7.512,1,0.0437,0.139,1.17e-05,0.084,0.707,136.226,audio_features,3wAUt2tT8UybD4vbhwSfke,spotify:track:3wAUt2tT8UybD4vbhwSfke,https://api.spotify.com/v1/tracks/3wAUt2tT8UybD4vbhwSfke,https://api.spotify.com/v1/audio-analysis/3wAUt2tT8UybD4vbhwSfke,205103,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,What a High Horse,Waylon Payne,0.469,0.381,2,-9.851,1,0.0305,0.148,0.000127,0.111,0.278,76.138,audio_features,6B1B5uPq9lYlRnTxo2ozAK,spotify:track:6B1B5uPq9lYlRnTxo2ozAK,https://api.spotify.com/v1/tracks/6B1B5uPq9lYlRnTxo2ozAK,https://api.spotify.com/v1/audio-analysis/6B1B5uPq9lYlRnTxo2ozAK,265594,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Old Blue Eyes,Waylon Payne,0.488,0.186,1,-11.833,1,0.0299,0.687,0.00411,0.114,0.146,105.263,audio_features,42AxRYfIN8xrtpyXSI7Fsf,spotify:track:42AxRYfIN8xrtpyXSI7Fsf,https://api.spotify.com/v1/tracks/42AxRYfIN8xrtpyXSI7Fsf,https://api.spotify.com/v1/audio-analysis/42AxRYfIN8xrtpyXSI7Fsf,268422,3
Scenic Route,37i9dQZF1DX1adpUbAHocs,Dangerous Criminal,Waylon Payne,0.556,0.43,4,-9.766,1,0.0261,0.499,0.000418,0.18,0.168,81.775,audio_features,4xZv6xHfl681F83o6j4Frp,spotify:track:4xZv6xHfl681F83o6j4Frp,https://api.spotify.com/v1/tracks/4xZv6xHfl681F83o6j4Frp,https://api.spotify.com/v1/audio-analysis/4xZv6xHfl681F83o6j4Frp,234854,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Dead on a Wheel,Waylon Payne,0.516,0.368,2,-9.487,1,0.0363,0.656,0.00384,0.077,0.264,110.47,audio_features,78qPv83n2ZcgASEjasrfUx,spotify:track:78qPv83n2ZcgASEjasrfUx,https://api.spotify.com/v1/tracks/78qPv83n2ZcgASEjasrfUx,https://api.spotify.com/v1/audio-analysis/78qPv83n2ZcgASEjasrfUx,266139,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,You Were,Field Guide,0.642,0.57,7,-12.557,1,0.0573,0.322,0.00856,0.0626,0.611,81.997,audio_features,0TsWu7ZYypXsIEIPwl6BOi,spotify:track:0TsWu7ZYypXsIEIPwl6BOi,https://api.spotify.com/v1/tracks/0TsWu7ZYypXsIEIPwl6BOi,https://api.spotify.com/v1/audio-analysis/0TsWu7ZYypXsIEIPwl6BOi,193747,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Tupperware,Field Guide,0.643,0.396,4,-12.435,1,0.0601,0.639,0.00141,0.106,0.533,156.49,audio_features,4NJb1w94F475aQXXE07I5N,spotify:track:4NJb1w94F475aQXXE07I5N,https://api.spotify.com/v1/tracks/4NJb1w94F475aQXXE07I5N,https://api.spotify.com/v1/audio-analysis/4NJb1w94F475aQXXE07I5N,186839,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,A Memory (feat. Georgia Harmer),Field Guide,0.677,0.0793,8,-14.711,1,0.0617,0.891,5.41e-05,0.271,0.432,56.977,audio_features,6Azo4zZfM5g7Mh6jbs8Lt7,spotify:track:6Azo4zZfM5g7Mh6jbs8Lt7,https://api.spotify.com/v1/tracks/6Azo4zZfM5g7Mh6jbs8Lt7,https://api.spotify.com/v1/audio-analysis/6Azo4zZfM5g7Mh6jbs8Lt7,196915,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Yellow,Field Guide,0.669,0.484,11,-11.882,1,0.0365,0.828,0.00746,0.103,0.585,86.296,audio_features,3XsBwOMytF7QD3zIWQS7pE,spotify:track:3XsBwOMytF7QD3zIWQS7pE,https://api.spotify.com/v1/tracks/3XsBwOMytF7QD3zIWQS7pE,https://api.spotify.com/v1/audio-analysis/3XsBwOMytF7QD3zIWQS7pE,210174,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Me & You,Field Guide,0.656,0.42,9,-9.975,1,0.0582,0.726,6.56e-06,0.0801,0.591,121.557,audio_features,1esIV2S5HilbhErjBf8Drn,spotify:track:1esIV2S5HilbhErjBf8Drn,https://api.spotify.com/v1/tracks/1esIV2S5HilbhErjBf8Drn,https://api.spotify.com/v1/audio-analysis/1esIV2S5HilbhErjBf8Drn,143710,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Yellow,Field Guide,0.669,0.484,11,-11.882,1,0.0365,0.828,0.00746,0.103,0.585,86.296,audio_features,3P7aN7piKYjITMJgFT09Ib,spotify:track:3P7aN7piKYjITMJgFT09Ib,https://api.spotify.com/v1/tracks/3P7aN7piKYjITMJgFT09Ib,https://api.spotify.com/v1/audio-analysis/3P7aN7piKYjITMJgFT09Ib,210174,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,All the Other Lovers,Field Guide,0.653,0.332,5,-15.387,1,0.0403,0.63,0.491,0.088,0.312,127.928,audio_features,15mu80LkP7eDy7QTj3QYRT,spotify:track:15mu80LkP7eDy7QTj3QYRT,https://api.spotify.com/v1/tracks/15mu80LkP7eDy7QTj3QYRT,https://api.spotify.com/v1/audio-analysis/15mu80LkP7eDy7QTj3QYRT,191267,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Sparks,Field Guide,0.4,0.14,1,-15.255,1,0.0365,0.862,0.267,0.117,0.158,99.806,audio_features,0XWe8Cxl9ebrtE4I9lkFD3,spotify:track:0XWe8Cxl9ebrtE4I9lkFD3,https://api.spotify.com/v1/tracks/0XWe8Cxl9ebrtE4I9lkFD3,https://api.spotify.com/v1/audio-analysis/0XWe8Cxl9ebrtE4I9lkFD3,225697,3
Scenic Route,37i9dQZF1DX1adpUbAHocs,Don't Panic,Field Guide,0.845,0.184,9,-15.441,0,0.128,0.665,0.0149,0.101,0.177,119.229,audio_features,7bVOKIpe8PAvigtuRz1j93,spotify:track:7bVOKIpe8PAvigtuRz1j93,https://api.spotify.com/v1/tracks/7bVOKIpe8PAvigtuRz1j93,https://api.spotify.com/v1/audio-analysis/7bVOKIpe8PAvigtuRz1j93,141384,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Shiver,Field Guide,0.559,0.537,1,-8.941,0,0.0301,0.323,3.5e-05,0.127,0.459,168.038,audio_features,26ty8RWIcs4vrBe3Y5zzOP,spotify:track:26ty8RWIcs4vrBe3Y5zzOP,https://api.spotify.com/v1/tracks/26ty8RWIcs4vrBe3Y5zzOP,https://api.spotify.com/v1/audio-analysis/26ty8RWIcs4vrBe3Y5zzOP,206318,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Down in the Country,Israel Nash,0.43,0.669,11,-6.056,0,0.0288,0.188,0.46,0.0889,0.693,170.978,audio_features,53XNcCqYctEXLvT8XvumCC,spotify:track:53XNcCqYctEXLvT8XvumCC,https://api.spotify.com/v1/tracks/53XNcCqYctEXLvT8XvumCC,https://api.spotify.com/v1/audio-analysis/53XNcCqYctEXLvT8XvumCC,214945,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Rain Plans,Israel Nash,0.266,0.547,4,-8.917,0,0.0281,0.0282,0.786,0.111,0.423,146.718,audio_features,1UTJHcxqphjjlOjsGbC6uN,spotify:track:1UTJHcxqphjjlOjsGbC6uN,https://api.spotify.com/v1/tracks/1UTJHcxqphjjlOjsGbC6uN,https://api.spotify.com/v1/audio-analysis/1UTJHcxqphjjlOjsGbC6uN,438707,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Rolling On,Israel Nash,0.42,0.792,0,-5.749,1,0.0295,0.0495,0.00407,0.0856,0.486,85.036,audio_features,2XUg224x95v4rhbBRIsKdX,spotify:track:2XUg224x95v4rhbBRIsKdX,https://api.spotify.com/v1/tracks/2XUg224x95v4rhbBRIsKdX,https://api.spotify.com/v1/audio-analysis/2XUg224x95v4rhbBRIsKdX,273208,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Rexanimarum,Israel Nash,0.304,0.533,0,-6.674,1,0.0305,0.012,0.0292,0.107,0.286,138.946,audio_features,7MhDzjBh6Jsz2hpYcar4EH,spotify:track:7MhDzjBh6Jsz2hpYcar4EH,https://api.spotify.com/v1/tracks/7MhDzjBh6Jsz2hpYcar4EH,https://api.spotify.com/v1/audio-analysis/7MhDzjBh6Jsz2hpYcar4EH,299613,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Canyonheart,Israel Nash,0.522,0.53,10,-6.289,1,0.0265,0.315,0.371,0.16,0.519,144.037,audio_features,2ItnHg8mBBSdEPd5H9ymdN,spotify:track:2ItnHg8mBBSdEPd5H9ymdN,https://api.spotify.com/v1/tracks/2ItnHg8mBBSdEPd5H9ymdN,https://api.spotify.com/v1/audio-analysis/2ItnHg8mBBSdEPd5H9ymdN,231341,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Down in the Country,Israel Nash,0.43,0.669,11,-6.056,0,0.0288,0.188,0.46,0.0889,0.693,170.978,audio_features,7cxRBKW8sz7BImPV6mdiIn,spotify:track:7cxRBKW8sz7BImPV6mdiIn,https://api.spotify.com/v1/tracks/7cxRBKW8sz7BImPV6mdiIn,https://api.spotify.com/v1/audio-analysis/7cxRBKW8sz7BImPV6mdiIn,214945,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,LA Lately,Israel Nash,0.297,0.593,7,-7.873,1,0.0348,0.0515,0.48,0.434,0.0997,134.79,audio_features,0vbKg5NelDQ7GajGYCqjUd,spotify:track:0vbKg5NelDQ7GajGYCqjUd,https://api.spotify.com/v1/tracks/0vbKg5NelDQ7GajGYCqjUd,https://api.spotify.com/v1/audio-analysis/0vbKg5NelDQ7GajGYCqjUd,402733,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Lucky Ones,Israel Nash,0.534,0.584,7,-7.26,1,0.0298,0.0101,0.202,0.301,0.227,119.043,audio_features,4Bggim4UBtfueGEfGeSequ,spotify:track:4Bggim4UBtfueGEfGeSequ,https://api.spotify.com/v1/tracks/4Bggim4UBtfueGEfGeSequ,https://api.spotify.com/v1/audio-analysis/4Bggim4UBtfueGEfGeSequ,235264,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Canyonheart,Israel Nash,0.522,0.53,10,-6.289,1,0.0265,0.315,0.371,0.16,0.519,144.037,audio_features,4QzlIwRtqYBReMUWv65b8A,spotify:track:4QzlIwRtqYBReMUWv65b8A,https://api.spotify.com/v1/tracks/4QzlIwRtqYBReMUWv65b8A,https://api.spotify.com/v1/audio-analysis/4QzlIwRtqYBReMUWv65b8A,231341,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Stay,Israel Nash,0.281,0.775,0,-4.941,0,0.0391,0.101,0.17,0.542,0.521,170.018,audio_features,3iwW4S0naCTsdnnsa6qkBv,spotify:track:3iwW4S0naCTsdnnsa6qkBv,https://api.spotify.com/v1/tracks/3iwW4S0naCTsdnnsa6qkBv,https://api.spotify.com/v1/audio-analysis/3iwW4S0naCTsdnnsa6qkBv,305121,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,Jaywalker,Andy Shauf,0.67,0.489,1,-10.181,0,0.0313,0.441,0.000654,0.281,0.587,102.155,audio_features,64fLnAAnU9oIP42QSUxETp,spotify:track:64fLnAAnU9oIP42QSUxETp,https://api.spotify.com/v1/tracks/64fLnAAnU9oIP42QSUxETp,https://api.spotify.com/v1/audio-analysis/64fLnAAnU9oIP42QSUxETp,192690,4
Scenic Route,37i9dQZF1DX1adpUbAHocs,The Magician,Andy Shauf,0.572,0.33,9,-8.756,1,0.0278,0.378,0.00266,0.126,0.232,135.116,audio_features,3dsd09qrt34YuS6NPbQtYq,spotify:track:3dsd09qrt34YuS6NPbQtYq,https://api.spotify.com/v1/tracks/3dsd09qrt34YuS6NPbQtYq,https://api.spotify.com/v1/audio-analysis/3dsd09qrt34YuS6NPbQtYq,231839,4
